student_id,origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,world_university_rank,study_duration,stem_flag,placed_flag,scholarship_flag,stay_in_canada
S02195,5,8,4,53,9,7,2019.0,Yes,0,2021.0,Not Placed,UK,9,-0.8785035087145754,1.0059553780293433,1,2,2,0.6617700326918035,0.6353501017782891,2.0,0,0,1,0
S04519,3,4,18,33,11,6,2020.0,Yes,3,2022.0,Placed,Ireland,2,1.2560894470119497,-1.0144083942720734,3,3,2,0.8299197513349084,-0.28549519127799955,2.0,0,1,1,0
S02584,4,8,38,66,8,1,2020.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,1.5632971083193887,0,1,0,1.031699413706634,-0.8564192729728985,2.0,0,0,0,0
S04225,5,4,13,45,5,0,2022.0,No,1,2024.0,Not Placed,UK,9,-0.8785035087145754,0.9362876617430871,4,4,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,0,0
S02043,6,3,47,31,2,4,2020.0,Yes,2,2023.0,Placed,India,1,0.5432899129849562,0.6111716524072267,5,4,3,-0.14534861679509983,-0.28549519127799955,3.0,0,1,1,0
S01863,0,2,34,44,10,1,2019.0,Yes,0,2020.0,Placed,Germany,5,0.18766902177975472,0.05382992211718125,0,0,0,-0.010828841880616107,-0.08290922680561606,1.0,0,1,1,0
S02978,5,3,11,6,8,0,2020.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,0.28605564307136727,1,3,2,0.5945101452345617,-0.28549519127799955,1.0,0,0,0,0
S03929,0,7,1,73,12,4,2021.0,Yes,2,2024.0,Placed,UAE,10,0.1862295804125255,-0.06228293835991124,0,1,3,0.25821070794835194,-0.28549519127799955,3.0,0,1,1,0
S00557,2,6,19,37,7,1,2020.0,No,4,2023.0,Placed,South Africa,2,1.949643847142837,-1.57175012456212,3,4,1,0.12369093303386793,-0.28549519127799955,3.0,0,1,0,0
S02232,1,4,13,46,2,5,2023.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.3641763756003536,2,2,0,-1.8941056906833906,1.279941806917691,2.0,0,0,1,0
S04473,4,3,11,15,10,1,2021.0,No,3,2023.0,Placed,India,3,1.2349316307511689,1.1917359547926911,4,2,3,0.32547059540559364,2.348122346862986,2.0,0,1,0,0
S00261,5,7,1,73,11,6,2022.0,No,3,2023.0,Placed,UAE,11,-0.24974368848389839,-0.8518503896041437,1,4,2,0.2918406516769728,-0.28549519127799955,1.0,0,1,0,0
S04791,1,7,12,10,14,6,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.17839579883700477,3,1,1,-0.010828841880616107,-0.28549519127799955,3.0,0,0,1,0
S01749,6,3,8,16,10,5,2022.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.921518105890399,0,0,1,0.056431045576625906,-0.28549519127799955,2.0,0,0,1,0
S04524,7,0,50,54,0,3,2021.0,Yes,3,2023.0,Placed,Canada,8,1.1162467322668823,-1.130521254749167,4,3,0,0.5608802015059405,-0.28549519127799955,2.0,1,1,1,1
S03378,0,9,9,57,14,3,2019.0,No,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.2001889710354223,1,0,1,0.8971796387921507,-0.5617487791948862,3.0,1,0,0,0
S00089,1,7,1,20,10,0,2020.0,Yes,0,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.1072986826537479,5,0,3,-0.14534861679509983,-0.28549519127799955,3.0,0,0,1,0
S01345,4,9,35,5,6,3,2021.0,Yes,1,2024.0,Placed,USA,9,0.3689991973008544,-1.130521254749167,1,0,2,0.6953999764204246,-0.580165685056012,3.0,1,1,1,0
S03685,1,5,32,30,12,6,2020.0,Yes,0,2023.0,Placed,Russia,5,1.1592525079097182,1.1685133826972731,2,3,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,1,0
S04707,9,0,31,28,13,5,2023.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,1.5632971083193887,1,3,0,0.12369093303386793,-0.41441353230587996,2.0,0,0,0,0
S02942,5,2,34,44,5,7,2023.0,Yes,2,2026.0,Not Placed,UK,9,-0.8785035087145754,-1.594972696657538,4,2,1,0.5608802015059405,-0.08290922680561606,3.0,0,0,1,0
S04246,4,2,34,44,8,7,2020.0,Yes,0,2022.0,Placed,Germany,2,1.2962360582952206,-0.9679632500812362,2,4,0,-1.8941056906833906,-0.08290922680561606,2.0,0,1,1,0
S04751,8,7,12,10,14,2,2023.0,No,2,2026.0,Not Placed,UK,9,-0.8785035087145754,1.2846262431743656,4,2,3,-0.14534861679509983,-0.28549519127799955,3.0,1,0,0,0
S03109,3,0,16,52,13,5,2020.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.153743826844585,1,0,0,-1.8941056906833906,1.114189654167559,3.0,0,0,0,0
S00572,4,1,21,61,9,2,2023.0,Yes,4,2026.0,Not Placed,UK,9,-0.8785035087145754,1.6561873967010632,5,3,0,0.25821070794835194,0.966854407278553,3.0,1,0,1,0
S02314,4,9,5,25,11,7,2020.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.2930792594170966,0,3,0,-1.8941056906833906,-0.8932530846951501,1.0,0,0,0,0
S01787,0,4,13,46,0,4,2020.0,No,3,2023.0,Placed,Ireland,8,0.9471025124299975,0.07705249421259934,0,1,1,1.0989593011638763,1.279941806917691,3.0,0,1,0,0
S02440,6,5,32,11,7,6,2022.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.17839579883700477,0,2,1,1.0989593011638763,-0.28549519127799955,1.0,0,0,1,0
S03370,2,0,50,54,2,2,2022.0,Yes,1,2023.0,Placed,Canada,7,0.2594241880173887,0.8201748012659946,4,2,0,-1.8941056906833906,-0.28549519127799955,1.0,1,1,1,1
S03848,0,9,35,5,9,0,2019.0,Yes,3,2020.0,Not Placed,UK,9,-0.8785035087145754,0.28605564307136727,0,3,3,0.5608802015059405,-0.580165685056012,1.0,0,0,1,0
S03033,9,0,16,52,3,2,2020.0,Yes,4,2022.0,Placed,Canada,6,1.7669925405038693,-1.2001889710354223,0,1,1,0.3591005391342148,1.114189654167559,2.0,1,1,1,1
S03956,5,8,6,55,7,4,2021.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.0376309663674925,2,0,1,-0.14534861679509983,-0.8748361788340243,2.0,0,0,0,0
S01359,5,7,43,2,1,5,2021.0,Yes,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.921518105890399,2,4,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,1,0
S03097,4,0,25,35,10,2,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,0.7969522291705755,5,0,3,-0.14534861679509983,3.6188888512806643,2.0,1,0,1,0
S02048,1,7,1,20,11,1,2020.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.2930792594170966,2,0,0,0.09006098930524706,-0.28549519127799955,3.0,0,0,1,0
S02180,3,0,16,52,14,3,2019.0,Yes,4,2020.0,Placed,Canada,12,0.8190908226210611,0.8666199454568319,1,2,0,0.9308095825207715,1.114189654167559,1.0,1,1,1,1
S00204,7,3,11,15,4,0,2020.0,Yes,1,2022.0,Placed,India,5,1.9346973189735248,-0.24806351512326005,3,3,2,0.5272502577773197,2.348122346862986,2.0,0,1,1,0
S00831,5,2,34,44,2,4,2023.0,No,3,2026.0,Not Placed,UK,9,-0.8785035087145754,1.1452908106018551,5,0,0,-0.21260850425234185,-0.08290922680561606,3.0,0,0,0,0
S01724,7,9,35,5,2,5,2019.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,0.21638792678511096,2,0,3,0.7290299201490454,-0.580165685056012,3.0,0,0,0,0
S03612,8,4,13,7,12,0,2021.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.5253049803712826,1,0,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,0,0
S03229,6,0,27,72,6,5,2022.0,Yes,2,2023.0,Placed,Canada,2,1.7619643549060138,0.23961049888053007,1,0,0,0.45999037032007767,1.611446112417955,1.0,0,1,1,1
S01357,2,9,9,57,0,1,2022.0,Yes,3,2024.0,Not Placed,UK,9,-0.8785035087145754,1.4239616757468772,0,0,2,0.9980694699780132,-0.5617487791948862,2.0,0,0,1,0
S01911,3,9,5,25,5,4,2020.0,Yes,1,2022.0,Placed,USA,9,1.5489664693058702,-0.10872808255074845,4,0,2,0.32547059540559364,-0.8932530846951501,2.0,0,1,1,0
S04368,6,3,11,6,0,7,2021.0,No,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.44861364773929696,2,3,2,0.45999037032007767,-0.28549519127799955,1.0,0,0,0,0
S01664,3,8,15,60,5,4,2020.0,Yes,1,2022.0,Placed,UK,2,-0.07612339754617735,-0.20161837093242285,2,4,0,-1.8941056906833906,-0.5064980616115089,2.0,0,1,1,0
S03910,7,5,24,19,13,6,2021.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.7110855571346315,2,4,0,0.45999037032007767,-0.28549519127799955,1.0,0,0,0,0
S02718,9,0,50,54,6,3,2021.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.15517322674158565,0,4,2,0.3591005391342148,-0.28549519127799955,1.0,1,0,0,0
S02258,4,7,12,58,14,5,2023.0,Yes,2,2025.0,Not Placed,UK,9,-0.8785035087145754,0.4950587919301342,2,4,2,0.3591005391342148,-0.28549519127799955,2.0,0,0,1,0
S01516,0,7,12,26,2,6,2019.0,Yes,3,2020.0,Not Placed,UK,9,-0.8785035087145754,-1.6878629850392124,2,0,2,0.7962898076062874,-0.28549519127799955,1.0,0,0,1,0
S01047,1,0,16,52,0,0,2023.0,No,2,2026.0,Placed,Canada,6,1.135787641786392,0.704061940788901,3,0,2,0.1573208767624888,1.114189654167559,3.0,0,1,0,1
S04583,3,4,10,50,9,1,2021.0,Yes,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.0608535384629105,3,1,0,0.25821070794835194,-0.28549519127799955,2.0,0,0,1,0
S01490,0,5,32,24,8,6,2022.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,1,4,1,0.6953999764204246,0.6906008193616664,2.0,0,0,0,0
S03565,1,9,5,25,3,2,2022.0,Yes,1,2024.0,Not Placed,UK,9,-0.8785035087145754,0.9362876617430871,2,0,1,0.02280110184800505,-0.8932530846951501,2.0,1,0,1,0
S03253,4,2,3,42,2,3,2021.0,No,4,2024.0,Placed,Germany,8,1.7897278267561343,0.6111716524072267,1,1,2,0.19095082049110992,-0.28549519127799955,3.0,1,1,0,0
S03295,0,6,40,67,9,5,2023.0,No,3,2026.0,Placed,South Africa,12,1.8414688424768133,0.16994278259427376,3,3,0,0.3591005391342148,-0.28549519127799955,3.0,0,1,0,0
S04424,8,1,17,1,12,1,2023.0,No,2,2026.0,Placed,Finland,4,0.8645811135004845,-1.3163018315125148,0,1,1,0.3927304828628357,0.8747698779729242,3.0,0,1,0,0
S01411,8,7,1,73,0,7,2023.0,Yes,0,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.7125149570316321,4,2,0,1.0989593011638763,-0.28549519127799955,3.0,0,0,1,0
S03444,3,4,13,51,2,4,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.339524403607934,5,4,3,0.02280110184800505,-0.28549519127799955,2.0,0,0,0,0
S00717,1,6,40,67,14,0,2020.0,Yes,3,2022.0,Placed,South Africa,3,1.6029948165142014,-0.08550551045533036,3,3,3,0.7962898076062874,-0.28549519127799955,2.0,0,1,1,0
S02545,3,2,3,42,5,7,2021.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.921518105890399,5,2,3,0.32547059540559364,-0.28549519127799955,2.0,0,0,0,0
S01435,6,7,1,20,5,6,2020.0,No,0,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.362746975703352,1,3,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,0,0
S03389,5,1,21,61,0,5,2019.0,Yes,0,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.8054052454133065,5,1,2,0.9980694699780132,0.966854407278553,2.0,0,0,1,0
S01099,9,7,1,73,14,2,2019.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.7821826733178874,0,1,2,-0.010828841880616107,-0.28549519127799955,2.0,1,0,1,0
S00358,9,8,38,66,7,1,2023.0,No,4,2026.0,Not Placed,UK,9,-0.8785035087145754,1.122068238506436,0,3,1,0.9980694699780132,-0.8564192729728985,3.0,0,0,0,0
S01507,5,2,45,68,1,6,2023.0,Yes,1,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.8750729616995618,2,4,2,0.32547059540559364,4.8344046381149655,3.0,0,0,1,0
S04590,0,6,44,41,8,7,2019.0,Yes,4,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.2930792594170966,3,1,3,0.2918406516769728,-0.28549519127799955,3.0,0,0,1,0
S00782,1,6,23,62,1,6,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.5035118081728652,5,3,0,0.3927304828628357,-0.28549519127799955,3.0,0,0,1,0
S02503,5,8,38,66,1,5,2021.0,Yes,2,2022.0,Placed,UK,5,1.5057437915392053,0.4253910756438789,5,0,0,0.3591005391342148,-0.8564192729728985,1.0,0,1,1,0
S03066,1,3,11,15,1,4,2023.0,No,3,2025.0,Placed,India,9,1.382523666829402,-1.2466341152262594,4,1,0,-1.8941056906833906,2.348122346862986,2.0,0,1,0,0
S02754,0,4,13,51,9,0,2022.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,0.8433973733614127,2,0,1,0.6281400889631826,-0.28549519127799955,3.0,0,0,0,0
S03689,6,2,34,44,5,6,2020.0,Yes,4,2022.0,Placed,Germany,7,0.03731641321642448,-0.9679632500812362,5,3,0,-1.8941056906833906,-0.08290922680561606,2.0,0,1,1,0
S03417,8,6,40,67,9,2,2022.0,No,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.29450865931409725,4,1,3,0.7962898076062874,-0.28549519127799955,2.0,1,0,0,0
S04274,3,1,26,23,11,4,2021.0,No,1,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.9911858221766553,3,0,0,0.19095082049110992,-0.28549519127799955,3.0,0,0,0,0
S03052,2,9,5,8,6,4,2022.0,No,3,2024.0,Placed,USA,9,0.30457926652362166,-1.130521254749167,0,2,2,0.8971796387921507,-0.8380023671117728,2.0,0,1,0,0
S02658,8,0,50,39,12,6,2021.0,No,4,2023.0,Placed,Canada,2,0.05679816761125337,-0.48028923607744606,4,3,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,0,1
S01180,4,1,21,61,12,4,2021.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,0.4021685035484598,5,3,1,0.12369093303386793,0.966854407278553,3.0,0,0,1,0
S04786,2,9,35,5,9,7,2019.0,Yes,1,2022.0,Placed,USA,3,1.1917878264840782,-0.31773123140951637,0,0,3,-0.07808872933785782,-0.580165685056012,3.0,0,1,1,0
S01290,9,7,12,10,10,5,2023.0,No,1,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.4556372640850264,3,1,1,0.09006098930524706,-0.28549519127799955,2.0,0,0,0,0
S04321,8,7,1,20,10,7,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.130521254749167,5,1,3,0.19095082049110992,-0.28549519127799955,3.0,0,0,0,0
S04166,1,5,32,24,4,7,2023.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.6660698128407949,2,4,3,1.0653293574352556,0.6906008193616664,1.0,0,0,1,0
S03407,4,7,43,2,10,5,2023.0,Yes,1,2024.0,Placed,UAE,1,0.7442004347753526,-0.6428472407453758,2,4,3,0.9644395262493923,-0.28549519127799955,1.0,0,1,1,0
S04280,1,3,8,16,6,6,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,1.2381810989835285,3,1,0,0.49362031404869855,-0.28549519127799955,1.0,0,0,1,0
S01498,4,6,14,63,9,3,2023.0,Yes,3,2026.0,Placed,South Africa,1,1.5181072125974622,0.8201748012659946,1,2,0,0.9308095825207715,-0.28549519127799955,3.0,1,1,1,0
S00649,3,1,49,0,5,6,2022.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.0608535384629105,1,3,0,0.8299197513349084,-0.28549519127799955,2.0,0,0,1,0
S04215,2,1,22,59,9,6,2019.0,Yes,0,2021.0,Placed,Finland,7,1.3339573094665846,1.3078488152697847,1,4,3,0.3591005391342148,-0.28549519127799955,2.0,0,1,1,0
S03152,2,9,28,49,4,6,2020.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.41062151979119077,2,2,1,1.0653293574352556,-0.3407459088613769,2.0,0,0,0,0
S00402,9,2,34,22,9,4,2022.0,No,2,2025.0,Placed,Germany,0,0.5572110856598036,-0.6660698128407949,1,3,1,0.056431045576625906,-0.28549519127799955,3.0,0,1,0,0
S02109,2,7,43,2,4,0,2020.0,Yes,0,2021.0,Not Placed,UK,9,-0.8785035087145754,0.5182813640255532,3,2,0,1.031699413706634,-0.28549519127799955,1.0,0,0,1,0
S02136,9,5,32,24,3,7,2023.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,1,0,0,-1.8941056906833906,0.6906008193616664,2.0,0,0,0,0
S00032,2,3,39,3,8,2,2022.0,No,4,2025.0,Placed,India,2,1.6125779467124675,-1.6878629850392124,0,3,0,-1.8941056906833906,-0.28549519127799955,3.0,1,1,0,0
S01709,9,2,20,9,10,3,2019.0,Yes,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.08550551045533036,1,3,0,-1.8941056906833906,-0.28549519127799955,2.0,1,0,1,0
S03779,1,2,3,42,10,4,2019.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,0.4718362198347161,2,1,2,0.8635496950635292,-0.28549519127799955,2.0,0,0,1,0
S03058,9,4,13,51,9,0,2021.0,Yes,1,2023.0,Placed,Ireland,8,1.2666387775799999,0.5182813640255532,4,0,2,1.0989593011638763,-0.28549519127799955,2.0,0,1,1,0
S02123,1,2,20,9,3,4,2019.0,No,3,2021.0,Not Placed,UK,9,-0.8785035087145754,0.6808393686934829,2,4,1,-0.11171867306647898,-0.28549519127799955,2.0,0,0,0,0
S01208,8,7,12,58,0,7,2022.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.594972696657538,5,1,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,0,0
S02991,3,4,13,51,0,3,2023.0,Yes,2,2025.0,Not Placed,UK,9,-0.8785035087145754,1.2614036710789476,3,4,1,0.8971796387921507,-0.28549519127799955,2.0,1,0,1,0
S01628,3,1,21,61,11,0,2023.0,Yes,1,2024.0,Not Placed,UK,9,-0.8785035087145754,0.8666199454568319,0,0,2,0.7962898076062874,0.966854407278553,1.0,0,0,1,0
S02486,9,6,7,56,14,0,2023.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.6878629850392124,1,1,2,-0.010828841880616107,3.195300016474772,1.0,0,0,0,0
S00162,9,0,31,28,3,1,2021.0,Yes,4,2022.0,Placed,Canada,4,1.512664941126842,-1.130521254749167,1,3,2,0.5945101452345617,-0.41441353230587996,1.0,0,1,1,1
S02816,7,6,44,41,13,5,2020.0,No,3,2023.0,Placed,South Africa,9,1.6336766078485676,0.23961049888053007,2,2,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,0,0
S02956,9,3,47,31,1,7,2023.0,No,3,2025.0,Placed,India,10,0.06332494970101891,1.5632971083193887,2,4,1,0.02280110184800505,-0.28549519127799955,2.0,0,1,0,0
S00305,3,7,43,2,6,4,2023.0,Yes,3,2024.0,Placed,UAE,11,1.2419316538383798,1.586519680414808,1,1,3,1.031699413706634,-0.28549519127799955,1.0,0,1,1,0
S03383,1,0,37,65,1,6,2020.0,Yes,3,2021.0,Placed,Canada,6,0.5063179600595471,-0.5964020965545386,2,3,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,1,1
S03297,3,8,6,55,14,7,2022.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.6878629850392124,0,1,0,-0.04445878560923697,-0.8748361788340243,2.0,0,0,1,0
S04149,6,5,32,11,4,4,2020.0,No,2,2023.0,Placed,Russia,0,1.487819788760967,0.5647265082163905,1,3,2,0.9308095825207715,-0.28549519127799955,3.0,0,1,0,0
S02763,6,8,27,17,8,1,2019.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.48028923607744606,1,1,0,0.7626598638776666,-0.8011685553895213,3.0,0,0,0,0
S03548,0,6,19,37,11,7,2023.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.9679632500812362,1,4,1,0.3591005391342148,-0.28549519127799955,2.0,0,0,0,0
S02731,8,7,12,10,1,5,2023.0,No,4,2026.0,Not Placed,UK,9,-0.8785035087145754,-1.57175012456212,2,0,2,1.031699413706634,-0.28549519127799955,3.0,0,0,0,0
S04262,4,1,17,1,3,2,2020.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.153743826844585,0,0,0,0.3927304828628357,0.8747698779729242,1.0,1,0,1,0
S03514,2,0,27,72,1,6,2022.0,No,1,2025.0,Placed,Canada,2,0.6611663580986071,0.704061940788901,3,3,2,0.6617700326918035,1.611446112417955,3.0,0,1,0,1
S00023,2,8,15,60,10,2,2020.0,No,3,2023.0,Placed,UK,9,-0.10230939940481376,-1.594972696657538,5,2,0,-1.8941056906833906,-0.5064980616115089,3.0,1,1,0,0
S04178,8,5,32,11,11,5,2023.0,Yes,4,2024.0,Placed,Russia,0,1.634544216343884,-0.6196246686499577,4,0,2,-0.07808872933785782,-0.28549519127799955,1.0,0,1,1,0
S04829,3,7,1,20,9,6,2022.0,No,3,2023.0,Placed,UAE,4,2.0397371020314736,-0.8750729616995618,2,2,3,0.6617700326918035,-0.28549519127799955,1.0,0,1,0,0
S00643,7,2,0,36,7,5,2019.0,Yes,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.5485275524667008,0,2,0,-1.8941056906833906,1.040522030723056,2.0,0,0,1,0
S01314,2,3,39,3,2,4,2021.0,No,1,2022.0,Placed,India,3,1.4037012014650763,-1.7110855571346315,2,3,0,0.6617700326918035,-0.28549519127799955,1.0,0,1,0,0
S03732,8,4,18,33,13,7,2022.0,No,0,2025.0,Not Placed,UK,9,-0.8785035087145754,1.7258551129873196,5,4,1,0.25821070794835194,-0.28549519127799955,3.0,0,0,0,0
S01468,1,0,31,28,9,6,2020.0,Yes,0,2023.0,Placed,Canada,3,1.8483308369397693,0.6111716524072267,3,2,2,-0.07808872933785782,-0.41441353230587996,3.0,0,1,1,1
S02736,4,0,37,65,10,3,2023.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,0.9595102338385062,1,3,1,0.9980694699780132,-0.28549519127799955,2.0,1,0,0,0
S04612,9,8,15,60,11,7,2023.0,Yes,1,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.9679632500812362,1,2,0,-0.04445878560923697,-0.5064980616115089,1.0,0,0,1,0
S02852,8,0,27,72,0,3,2020.0,Yes,2,2023.0,Placed,Canada,7,1.9222747427905875,0.3789459314530417,0,1,1,0.8299197513349084,1.611446112417955,3.0,1,1,1,1
S03050,5,0,48,69,4,7,2019.0,Yes,4,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.15517322674158565,0,0,1,0.056431045576625906,-0.5249149674726347,3.0,0,0,1,0
S00809,1,0,48,69,14,2,2019.0,No,3,2020.0,Not Placed,UK,9,-0.8785035087145754,0.007384777926344049,4,4,0,-1.8941056906833906,-0.5249149674726347,1.0,1,0,0,0
S01811,9,4,18,33,14,4,2021.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,0.10027506630801845,3,1,1,0.09006098930524706,-0.28549519127799955,1.0,0,0,0,0
S00862,2,3,33,14,9,2,2019.0,No,0,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.5964020965545386,1,4,1,0.9644395262493923,-0.08290922680561606,2.0,1,0,0,0
S00943,3,9,35,5,7,1,2020.0,Yes,0,2021.0,Not Placed,UK,9,-0.8785035087145754,1.1452908106018551,5,3,0,0.6281400889631826,-0.580165685056012,1.0,0,0,1,0
S00676,3,6,14,63,1,2,2022.0,Yes,3,2024.0,Placed,South Africa,6,1.4972451719600848,0.4253910756438789,2,3,2,0.056431045576625906,-0.28549519127799955,2.0,1,1,1,0
S01550,3,6,23,71,5,2,2020.0,Yes,1,2023.0,Placed,South Africa,9,0.03134174562367837,0.16994278259427376,5,1,3,1.0653293574352556,-0.28549519127799955,3.0,1,1,1,0
S00579,9,8,15,60,6,4,2019.0,No,2,2020.0,Not Placed,UK,9,-0.8785035087145754,-0.7357375291270501,2,0,0,0.32547059540559364,-0.5064980616115089,1.0,0,0,0,0
S01116,7,9,28,49,6,4,2023.0,No,0,2025.0,Placed,USA,1,0.1832126690538121,1.1917359547926911,1,0,1,0.12369093303386793,-0.3407459088613769,2.0,0,1,0,0
S02924,7,5,32,4,10,3,2022.0,Yes,3,2025.0,Placed,Russia,2,1.666980943043776,-1.2930792594170966,1,4,3,0.32547059540559364,-0.28549519127799955,3.0,1,1,1,0
S02537,5,1,49,0,3,7,2023.0,No,1,2026.0,Placed,Finland,12,1.9230831961612231,0.8898425175522499,1,0,1,0.25821070794835194,-0.28549519127799955,3.0,0,1,0,0
S01240,5,6,23,62,2,5,2021.0,No,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.0376309663674925,0,4,3,0.9644395262493923,-0.28549519127799955,3.0,0,0,0,0
S01954,9,6,14,63,11,4,2022.0,No,2,2023.0,Placed,South Africa,9,-0.2797156183220967,1.586519680414808,4,4,1,0.8971796387921507,-0.28549519127799955,1.0,0,1,0,0
S04078,1,3,39,3,6,6,2023.0,No,2,2026.0,Placed,India,10,0.548396972082386,-1.4556372640850264,0,1,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,0,0
S00241,7,0,37,65,9,2,2019.0,No,3,2020.0,Not Placed,UK,9,-0.8785035087145754,0.5415039361209714,0,2,2,0.9644395262493923,-0.28549519127799955,1.0,1,0,0,0
S04389,0,3,11,15,3,1,2019.0,No,1,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.06228293835991124,4,0,1,-0.04445878560923697,2.348122346862986,2.0,0,0,0,0
S04356,2,6,44,41,6,5,2022.0,Yes,2,2024.0,Placed,South Africa,9,0.5863154070026856,-0.3409538035049345,0,2,2,1.1325892448924972,-0.28549519127799955,2.0,0,1,1,0
S04661,4,6,44,41,13,3,2020.0,Yes,2,2021.0,Not Placed,UK,9,-0.8785035087145754,0.44861364773929696,4,3,0,0.7962898076062874,-0.28549519127799955,1.0,1,0,1,0
S03039,0,5,32,24,12,3,2023.0,No,2,2024.0,Placed,Russia,11,1.6110793502205576,-0.6196246686499577,3,0,0,0.8971796387921507,0.6906008193616664,1.0,1,1,0,0
S03358,8,4,13,45,8,4,2023.0,Yes,2,2025.0,Not Placed,UK,9,-0.8785035087145754,0.16994278259427376,3,0,1,-0.14534861679509983,-0.28549519127799955,2.0,0,0,1,0
S04336,2,7,12,10,9,6,2022.0,No,0,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.24806351512326005,3,0,3,0.2918406516769728,-0.28549519127799955,1.0,0,0,0,0
S01330,2,7,12,26,5,2,2021.0,No,4,2023.0,Placed,UAE,5,1.548098860810554,-0.2712860872186792,2,4,0,-1.8941056906833906,-0.28549519127799955,2.0,1,1,0,0
